,score,time,label,n,subject,contrast
10692,0.006655603924775389,-0.2,t1_s0_h0,1796,05,voiced
10693,0.04914426963701271,-0.19,t1_s0_h0,1796,05,voiced
10694,-0.013387403077644262,-0.18,t1_s0_h0,1796,05,voiced
10695,0.0017576127571684104,-0.17,t1_s0_h0,1796,05,voiced
10696,0.016607738253832,-0.16,t1_s0_h0,1796,05,voiced
10697,0.0036265954840064393,-0.15,t1_s0_h0,1796,05,voiced
10698,-0.03879195511574647,-0.14,t1_s0_h0,1796,05,voiced
10699,0.024981407482269076,-0.13,t1_s0_h0,1796,05,voiced
10700,0.015965450738487305,-0.12,t1_s0_h0,1796,05,voiced
10701,0.023796972913448174,-0.11,t1_s0_h0,1796,05,voiced
10702,0.01001161373499501,-0.1,t1_s0_h0,1796,05,voiced
10703,-0.0038742605144466537,-0.09,t1_s0_h0,1796,05,voiced
10704,-0.027366059965093194,-0.08,t1_s0_h0,1796,05,voiced
10705,-0.025290495790412752,-0.07,t1_s0_h0,1796,05,voiced
10706,-0.0005669664132897182,-0.06,t1_s0_h0,1796,05,voiced
10707,0.006900963028948835,-0.05,t1_s0_h0,1796,05,voiced
10708,-0.02491348771865801,-0.04,t1_s0_h0,1796,05,voiced
10709,-0.008451268914204365,-0.03,t1_s0_h0,1796,05,voiced
10710,-0.008527831441900528,-0.02,t1_s0_h0,1796,05,voiced
10711,-0.08296060326171778,-0.01,t1_s0_h0,1796,05,voiced
10712,-0.010265028812786806,0.0,t1_s0_h0,1796,05,voiced
10713,0.015420755578236578,0.01,t1_s0_h0,1796,05,voiced
10714,0.014961225923419481,0.02,t1_s0_h0,1796,05,voiced
10715,0.022413945978959536,0.03,t1_s0_h0,1796,05,voiced
10716,0.011134590869836293,0.04,t1_s0_h0,1796,05,voiced
10717,0.025131825431218946,0.05,t1_s0_h0,1796,05,voiced
10718,-0.018253150468239013,0.06,t1_s0_h0,1796,05,voiced
10719,-0.04274338862832089,0.07,t1_s0_h0,1796,05,voiced
10720,-0.03249881742302251,0.08,t1_s0_h0,1796,05,voiced
10721,0.0227360583855878,0.09,t1_s0_h0,1796,05,voiced
10722,0.02807501441254199,0.1,t1_s0_h0,1796,05,voiced
10723,0.004802172391017778,0.11,t1_s0_h0,1796,05,voiced
10724,0.05960094166893288,0.12,t1_s0_h0,1796,05,voiced
10725,0.0599779574509008,0.13,t1_s0_h0,1796,05,voiced
10726,0.044177208200284736,0.14,t1_s0_h0,1796,05,voiced
10727,0.05440211733434837,0.15,t1_s0_h0,1796,05,voiced
10728,0.043705812612685094,0.16,t1_s0_h0,1796,05,voiced
10729,0.0227427760607796,0.17,t1_s0_h0,1796,05,voiced
10730,0.020549975302584907,0.18,t1_s0_h0,1796,05,voiced
10731,0.04810651291413451,0.19,t1_s0_h0,1796,05,voiced
10732,0.0605341159930189,0.2,t1_s0_h0,1796,05,voiced
10733,0.041407447579534205,0.21,t1_s0_h0,1796,05,voiced
10734,0.03591889293355607,0.22,t1_s0_h0,1796,05,voiced
10735,0.04584813593729522,0.23,t1_s0_h0,1796,05,voiced
10736,0.02392734091487631,0.24,t1_s0_h0,1796,05,voiced
10737,-0.013411144504810754,0.25,t1_s0_h0,1796,05,voiced
10738,-0.01728530150654042,0.26,t1_s0_h0,1796,05,voiced
10739,0.015214685807547416,0.27,t1_s0_h0,1796,05,voiced
10740,-0.010659389018461422,0.28,t1_s0_h0,1796,05,voiced
10741,-0.01686371570722808,0.29,t1_s0_h0,1796,05,voiced
10742,0.015255073029242694,0.3,t1_s0_h0,1796,05,voiced
10743,0.015044014979182065,0.31,t1_s0_h0,1796,05,voiced
10744,0.011086007789584578,0.32,t1_s0_h0,1796,05,voiced
10745,0.011914435358598686,0.33,t1_s0_h0,1796,05,voiced
10746,0.008210447761674936,0.34,t1_s0_h0,1796,05,voiced
10747,0.02284831656814233,0.35,t1_s0_h0,1796,05,voiced
10748,0.05522205136824023,0.36,t1_s0_h0,1796,05,voiced
10749,0.012497425757865674,0.37,t1_s0_h0,1796,05,voiced
10750,0.008302016355970446,0.38,t1_s0_h0,1796,05,voiced
10751,0.037048708981496356,0.39,t1_s0_h0,1796,05,voiced
10752,0.031015471172116223,0.4,t1_s0_h0,1796,05,voiced
10753,0.04007435959374121,0.41,t1_s0_h0,1796,05,voiced
10754,0.0196406367972855,0.42,t1_s0_h0,1796,05,voiced
10755,0.021015380226065365,0.43,t1_s0_h0,1796,05,voiced
10756,-0.006957494730668618,0.44,t1_s0_h0,1796,05,voiced
10757,0.0039015911725306675,0.45,t1_s0_h0,1796,05,voiced
10758,0.018689142810038376,0.46,t1_s0_h0,1796,05,voiced
10759,0.008080154874863013,0.47,t1_s0_h0,1796,05,voiced
10760,-0.007700813085178674,0.48,t1_s0_h0,1796,05,voiced
10761,-0.005605186340927988,0.49,t1_s0_h0,1796,05,voiced
10762,-0.04629657558107335,0.5,t1_s0_h0,1796,05,voiced
10763,-0.015823645908435297,0.51,t1_s0_h0,1796,05,voiced
10764,-0.008347769902471762,0.52,t1_s0_h0,1796,05,voiced
10765,-0.006439799915031881,0.53,t1_s0_h0,1796,05,voiced
10766,0.010606484070106729,0.54,t1_s0_h0,1796,05,voiced
10767,0.03550345636939635,0.55,t1_s0_h0,1796,05,voiced
10768,0.00659202184675071,0.56,t1_s0_h0,1796,05,voiced
10769,-0.04305330954104775,0.57,t1_s0_h0,1796,05,voiced
10770,-0.003702711108467458,0.58,t1_s0_h0,1796,05,voiced
10771,0.02487702735989502,0.59,t1_s0_h0,1796,05,voiced
10772,0.002042555260944909,0.6,t1_s0_h0,1796,05,voiced
10773,0.0010991064403002482,-0.2,t1_s0_h1,1814,05,voiced
10774,0.001139597299357933,-0.19,t1_s0_h1,1814,05,voiced
10775,0.03920962800557447,-0.18,t1_s0_h1,1814,05,voiced
10776,0.012378463767547887,-0.17,t1_s0_h1,1814,05,voiced
10777,-0.053654261805309085,-0.16,t1_s0_h1,1814,05,voiced
10778,0.002474899193129754,-0.15,t1_s0_h1,1814,05,voiced
10779,-0.037213284545429354,-0.14,t1_s0_h1,1814,05,voiced
10780,-0.057443528548218624,-0.13,t1_s0_h1,1814,05,voiced
10781,-0.013930255395661548,-0.12,t1_s0_h1,1814,05,voiced
10782,-0.0016924271805817937,-0.11,t1_s0_h1,1814,05,voiced
10783,-0.02128345601717603,-0.1,t1_s0_h1,1814,05,voiced
10784,0.0006734158622434237,-0.09,t1_s0_h1,1814,05,voiced
10785,-0.025159775375040425,-0.08,t1_s0_h1,1814,05,voiced
10786,0.01751141540075863,-0.07,t1_s0_h1,1814,05,voiced
10787,-0.009256823432605154,-0.06,t1_s0_h1,1814,05,voiced
10788,-0.04808631169765709,-0.05,t1_s0_h1,1814,05,voiced
10789,0.015628404152006347,-0.04,t1_s0_h1,1814,05,voiced
10790,0.02056283161461787,-0.03,t1_s0_h1,1814,05,voiced
10791,-0.025441203912110074,-0.02,t1_s0_h1,1814,05,voiced
10792,-0.05566233279383289,-0.01,t1_s0_h1,1814,05,voiced
10793,-0.05060961409001918,0.0,t1_s0_h1,1814,05,voiced
10794,0.019734891705601807,0.01,t1_s0_h1,1814,05,voiced
10795,0.02069705295863309,0.02,t1_s0_h1,1814,05,voiced
10796,-0.015803533210104907,0.03,t1_s0_h1,1814,05,voiced
10797,0.02408437051693167,0.04,t1_s0_h1,1814,05,voiced
10798,0.021189183267933082,0.05,t1_s0_h1,1814,05,voiced
10799,0.05213710240526731,0.06,t1_s0_h1,1814,05,voiced
10800,0.011368427891248216,0.07,t1_s0_h1,1814,05,voiced
10801,0.009582503989385918,0.08,t1_s0_h1,1814,05,voiced
10802,0.04638923847140064,0.09,t1_s0_h1,1814,05,voiced
10803,0.022920232949890606,0.1,t1_s0_h1,1814,05,voiced
10804,0.03346578122023507,0.11,t1_s0_h1,1814,05,voiced
10805,0.0564653986621785,0.12,t1_s0_h1,1814,05,voiced
10806,0.01982129288976548,0.13,t1_s0_h1,1814,05,voiced
10807,0.0012553934746956216,0.14,t1_s0_h1,1814,05,voiced
10808,0.031689645306226005,0.15,t1_s0_h1,1814,05,voiced
10809,0.02847200059557887,0.16,t1_s0_h1,1814,05,voiced
10810,0.016851307198564994,0.17,t1_s0_h1,1814,05,voiced
10811,0.048617143399751865,0.18,t1_s0_h1,1814,05,voiced
10812,0.09049198475611794,0.19,t1_s0_h1,1814,05,voiced
10813,0.09373346459576128,0.2,t1_s0_h1,1814,05,voiced
10814,0.09359032016421664,0.21,t1_s0_h1,1814,05,voiced
10815,0.0993019791042572,0.22,t1_s0_h1,1814,05,voiced
10816,0.1010145311238219,0.23,t1_s0_h1,1814,05,voiced
10817,0.04000851691778255,0.24,t1_s0_h1,1814,05,voiced
10818,0.027227896629605106,0.25,t1_s0_h1,1814,05,voiced
